ItemID,Sentiment,Date & Time,Source,SentimentText
1241,0,2014-12-05 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quoteBEquote it feels like I'm getting sick! all the times i coulda gotten sick n i do it now when I'm supposed to record on Thursday. 
1242,1,2014-12-05 13:44:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotergal Good to know. 
1243,0,2014-12-05 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotergal I *love* to clean at night and now must be careful since I'm no longer in a basement. 
1244,1,2014-12-05 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotesource @firstpagepro @JessRS @AlphaMares @mrsceo @joserusso @lovepeaceunity @bunnykins2  THANKS SO MUCH for the re-tweets! 
1245,1,2014-12-05 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mrskutcher   I love that quote as well.  I'm going to have to write it down.  
1246,1,2014-12-05 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mrskutcher hi, can you shout out for me?! i'm babysitting and I really need someone to tell me jokes "
1247,0,2014-12-05 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@raczilla nice beta for easports still no news on the online for madden 
1248,0,2014-12-05 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@MsAboveAverage had kind of a freak accident... watersports gone wrong in Miami    smh
1249,1,2014-12-05 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@quoteguy4 ha! Me, a tough boss? U must have worked for some amazingly laid back people before now. Next time I'll greet u w/ cookies, k? "
1250,0,2014-12-05 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotekira i likey your status 
1251,0,2014-12-05 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@quotergal Not a thing except that it wasn't a major movie and the girl wasn't the lead actress.  Oh, and the credits were white on black."
1252,0,2014-12-05 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotergal We have an awesome new admin assistant / receptionist / catch-all and I think everyone's noticed and piled their stuff on. 
1253,1,2014-12-05 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@quotesnack is there a limit on #reading tweets? Heavens, I can't limit my love of reading to 1 tweet! "
1254,1,2014-12-05 00:50:22 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@quotesnack just got a tattoo: steinbeck's pigasus with &quot;ad astra per alia porci&quot;- to the stars on the wings of a pig 
1255,0,2014-12-05 01:44:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@raedsam the percentage of tweets with quotes against tweets about getting more followers has dramatically decreased bro 
1256,1,2014-12-05 02:41:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rachelbrooke i love that you quoted rev run 
1257,1,2014-12-05 03:33:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RacoonResidue (But they're the awesome quotes, not the corney ones!  )P"
1258,1,2014-12-05 03:22:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RapperBigPooh Sports center at 3am!! Too early to be back home 
1259,0,2014-12-05 04:11:02 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ravenme I think they're jokes, but of course, they'll be actual apps any day now... "
1260,1,2014-12-05 05:08:15 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@mustBeButta u should def b quoted on that. I'm adding u on quotes.com 
1261,0,2014-12-05 05:52:35 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RawLa btw bro, I think I'm becoming an LA Sports fan "
1262,0,2014-12-05 06:46:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Rawr_tadkay hey, that joke was funny  oh gosh, one more thing i suck at,telling conventional jokes. boo"
1263,0,2014-12-05 07:40:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RayNassar Yeah, Sports Memorabilia = AWWWWWWFUL investment if your team sucks (Avalanche) "
1264,0,2014-12-05 08:38:11 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rebeccaquote i just want to be with you in canada homeland of many genius actors. what is the problem 
1265,1,2014-12-05 08:57:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Reema226 Well, fine, I shall quote Resnick &amp; Halliday formulae again, please don't unfollow "
1266,1,2014-12-05 09:05:19 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@regb232 What's a quote directly from you? Thanks! xox Lori 
1267,0,2014-12-05 09:21:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@REGYATES  my i dont know any quotes            lol
1268,1,2014-12-05 10:40:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@reidnwrite = my *favorite* server at Fox Sports!! thanks Garyyyyy! 
1269,1,2014-12-05 10:55:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@renelannte mousesports.com Holy Grail? Hm? 
1270,0,2014-12-05 11:04:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@nathan_a_allen I quit with the bald jokes...where's my golf invite? 
1271,1,2014-12-05 11:29:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@richstep51 I approve of the Obi-Wan quotes! Nice choice. 
1272,1,2014-12-05 12:00:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ripper_rita i like that quote 
1273,1,2014-12-05 12:09:07 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RobertCurrey I've not heard that Churchill quote before, but it makes me feel better about my situation right now lol "
1274,1,2014-12-05 13:44:01 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@rikerjoe Anytime Joe! It wz a beautiful quote, I'd B weak in the knees 4 any man who said it 2 me, lmao!! U hav a gr8 day 2! Much luv! "
1275,1,2014-12-05 14:52:27 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@riotori just noticed you quoted me for @sadie_thedog 's bio 
1276,1,2014-12-05 15:23:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@rmilana I'm OK sis  You're always welcome - that was a great quote
1277,1,2014-12-05 16:48:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rog42 At least I haven't heard any Bing Crosby jokes yet. 
1278,1,2014-12-05 17:48:16 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RopeMarksMuse _what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit? 
1279,1,2014-12-05 18:59:48 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rove1974 Mate.. nice work with Gordon. You should've charged a lobster every time he said f@$k.. You'd be Rich......er? Just jokes 
1280,1,2014-12-05 19:58:36 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RollinsWallace Forest Gump hails is my homey and a fellow Tide fan.  One can do no better than to quote him. 
1281,1,2014-12-05 20:13:10 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RonAberdeen Glad you enjoyed the quote 
1282,1,2014-12-05 21:43:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@nino304  No doubt! All jokes aside, it's an incredibly (underrated) valuable, service!"
1283,1,2014-12-05 22:20:51 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Rove1974 hahaha thanks. We would all die if we found out that you really made those jokes angrily 
1284,0,2014-12-05 23:40:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@NoneyPaloney niiice, I need a chauffeur...3 grand insurance quote? 11 points and aids does make a difference then  get yersel to Glasto!"
1285,0,2014-12-05 23:50:33 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RSDJKayPlaya I knooww!! I'm like comonn text? Call? Jokes on me  http://myloc.me/2YGX
1286,1,2014-12-05 00:54:42 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sarahmerion I like that quote alot! I will keep that in mind next time I enter a room. Hope you're having a good Saturday 
1287,1,2014-12-05 01:09:18 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sarahprout try quotesnack  not a site but quotes are cool 
1288,1,2014-12-05 02:07:03 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sassyword That's a quote that I wish people would live by! 
1289,0,2014-12-05 03:36:56 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Scott_Tyson No he isn't insured  Took his details,will get quotes and will hopefully see some monetary compensation.I know where he lives"
1290,1,2014-12-05 04:33:53 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@scottbradley77     &quot;If it was completely different, school would be great.&quot; (Calvin and Hobbes also)   #quotes"
1291,1,2014-12-05 05:26:12 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sensible Ah, I mean removed from the random list. This does quotes of thinks I think about and worry me. Now I know so its off the list! "
1292,1,2014-12-05 06:56:37 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@officialbrianna were like saying the same things on myspace..lol yeah,momma denise rocks!! i love her quotes on JB..she's awesome! "
1293,1,2014-12-05 07:19:20 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@ShannaMoakler yes i've just read your twits! nice &quot;quotes&quot;  correct me if i'm wrong,are you the ex-ms.travis barker? sorry for ignorance"
1294,1,2014-12-05 08:00:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@SarahHoste and noo diet for me i need icecream  sportss that's the way i like it
1295,1,2014-12-05 09:36:38 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@shawnjooste how was the movie?  the quotes kept me laughing!
1296,1,2014-12-05 19:35:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@she_shines92 Hehe, nice. I'm NOT a sports person, but I absolutely LOVE hockey, especially Red Wings, who I've seen win 4 cups thus far. "
1297,1,2014-12-05 20:13:59 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@sheila97 bamburi beach , travellers , ocean sports in watamu "
1298,0,2014-12-05 21:13:54 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@OldMatt I was expecting more 'in the closet' jokes from you Matt. I'm a little disappointed to be honest  LOL
1299,1,2014-12-05 22:36:44 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sheSays  ah ah seh - banyak benda. hmm.. btw. ur daughter's quote reminds me of obama 
1300,0,2014-12-05 22:54:25 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Shontelle_Layne I wish I could believe that quote of the day  Sounds like wishful thinking.
1301,0,2014-12-05 23:50:09 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sassy_SHa don't make hangover jokes I have yet to see it ughhhh someone owed me a date nd I'm not supposed to c it wo them smh. I know 
1302,1,2014-12-06 00:47:39 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@orlandosports it wasn't working through the second half of my baseball game today! Glad its back. 
1303,1,2014-12-06 02:09:04 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sierrabardot ahh she is amazing. those quotes are so inspiring. @mileycyrus is amazing i love her so much !! 
1304,1,2014-12-06 04:19:13 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@save_chuck Chuck to Sarah&quot;ah pretty, hey&quot; Chuck to Casey: &quot;AH, NOT PRETTY! UGLY!&quot; my fav quote "
1305,1,2014-12-06 05:08:43 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@outlawontheedge Lol, I'd actually rather listent to static than the sports show at 5:00 on 1300 AM "
1306,1,2014-12-06 06:01:45 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sc430girl &quot;corpse bride&quot; hmmm. so many jokes...so little time. 
1307,0,2014-12-06 07:39:52 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@scarequotes have you seen this? http://www.kingcounty.gov/healthservices/health/ehs/foodsafety/inspections/closures.aspx 
1308,1,2014-12-06 07:37:58 +0000,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@scarequotes No, no, that's just it. I loved it then, love it now, but no one else does. Still the weird one. I had the 3&quot; CD "
